,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category
130,R-S-1062,30/11/2017,14:08:38,Diana Sweat Pants - M / Pink,No,Cancelled,USD,Voided,Unfulfilled,Pending,25,1,1,103,Custom,0,Low,3,LB,Local shipping,Web,100,103,Pants
131,R-S-1062,30/11/2017,14:08:38,Mia Black Sweater Dress - M / Black,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
132,R-S-1062,30/11/2017,14:08:38,Mia White Sweater Dress - M / White,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
133,R-S-1062,30/11/2017,14:08:38,Silk Jersey Dress - M / Black,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
134,R-S-1063,30/11/2017,17:18:43,Oversized Quilted Sweater Dress-Emerald - One Size,No,Cancelled,USD,Voided,Unfulfilled,Pending,40,1,1,143,Custom,0,Low,3,LB,Local shipping,Web,140,143,Dress
135,R-S-1063,30/11/2017,17:18:43,Sally Skirt - Multi / M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,70,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Skirt
136,R-S-1063,30/11/2017,17:18:43,White Midi Crepe Top - White / S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Top
137,R-S-1064,30/11/2017,20:40:44,Black Ribbon Dress - M / Black,No,Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,38,Custom,0,Low,3,LB,Local shipping,Web,35,38,Dress
138,R-S-1065,01/12/2017,0:16:06,Basic Black Skirt - Black / M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Skirt
139,R-S-1065,01/12/2017,0:16:06,Black Cross Shirt - M,No,Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,53,Custom,0,Low,3,LB,Local shipping,Web,50,53,Sweat Pants
140,R-S-1066,01/12/2017,0:34:10,Pink Milly Top - Pink / L,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Top
141,R-S-1066,01/12/2017,0:34:10,White Milly Top - White / M,No,Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,73,Custom,0,Low,3,LB,Local shipping,Web,70,73,Top
142,R-S-1067,01/12/2017,0:34:18,Oversized Jumper Dress - M / White,No,Cancelled,USD,Voided,Unfulfilled,Pending,18,1,1,61,Custom,0,Low,3,LB,Local shipping,Web,58,61,Dress
143,R-S-1067,01/12/2017,0:34:18,Quilted Sweater Dress with Silk Detail - Black / M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
144,R-S-1068,02/12/2017,1:54:04,Mia White Sweater Dress - M / White,No,Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,23,Custom,0,Low,3,LB,Local shipping,Web,20,23,Dress
145,R-S-1069,02/12/2017,13:38:21,Black Quilted Draped Vest - Black / One Size,No,Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,183,Custom,0,Low,3,LB,Local shipping,Web,180,183,Vest
146,R-S-1069,02/12/2017,13:38:21,Blue Shiny Kaftan - OS,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,150,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Kaftan
147,R-S-1070,02/12/2017,19:48:41,Basic Pink Midi Top - Pink / S,No,Cancelled,USD,Voided,Unfulfilled,Pending,15,1,1,63,Custom,0,Low,3,LB,Local shipping,Web,60,63,Top
148,R-S-1070,02/12/2017,19:48:41,Basic White Shirtdress - S / White / Short,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Shirtdress
149,R-S-1070,02/12/2017,19:48:41,Diana Sweat Pants - S / Pink,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,25,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
150,R-S-1071,02/12/2017,22:09:56,Mia Sweatsuit - M / Navy,No,Cancelled,USD,Voided,Unfulfilled,Pending,40,1,1,43,Custom,0,Low,3,LB,Local shipping,Web,40,43,Sweatsuit
151,R-S-1072,03/12/2017,22:52:28,Pink Bomber Ensemble - L,No,Cancelled,USD,Voided,Unfulfilled,Pending,120,1,1,123,Custom,0,Low,3,LB,Local shipping,Web,120,123,Ensemble
152,R-S-1073,04/12/2017,10:41:08,Mia Black Sweater Dress - M / Black,No,Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,23,Custom,0,Low,3,LB,Local shipping,Web,20,23,Dress
153,R-S-1074,04/12/2017,15:54:02,Joe Military Shirt Dress - Military / M,No,Cancelled,USD,Voided,Unfulfilled,Pending,25,1,1,28,Custom,0,Low,3,LB,Local shipping,Web,25,28,Dress
154,R-S-1075,04/12/2017,21:58:44,Mia Black Sweater Dress - L / Black,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
155,R-S-1075,04/12/2017,21:58:44,Mia White Sweater Dress - L / White,No,Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,43,Custom,0,Low,3,LB,Local shipping,Web,40,43,Dress
156,R-S-1076,05/12/2017,15:32:08,Black Slim Sweat Pants - L,No,Cancelled,USD,Voided,Unfulfilled,Pending,15,1,1,18,Custom,0,Low,3,LB,Local shipping,Web,15,18,Pants
157,R-S-1077,05/12/2017,20:52:42,Dust Pink Phantom Co-ord - S,No,Cancelled,USD,Voided,Unfulfilled,Pending,80,1,1,83,Custom,0,Low,3,LB,Local shipping,Web,80,83,Sweat Pants
158,R-S-1078,05/12/2017,21:00:12,Pink Bomber Ensemble - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120,1,1,0,Checkout,0,Low,30,AZ,Aramex,Web,120,150,Ensemble
159,R-S-1079,05/12/2017,21:31:38,Black & White Ribbon Dress - M / Black,No,Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,38,Custom,0,Low,3,LB,Local shipping,Web,35,38,Dress
160,R-S-1080,05/12/2017,22:29:07,Blue Flare Shirtdress - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,70,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Shirtdress
161,R-S-1080,05/12/2017,22:29:07,Dust Pink Phantom Co-ord - L,No,Cancelled,USD,Voided,Unfulfilled,Pending,80,1,1,153,Custom,0,Low,3,LB,Local shipping,Web,150,153,Sweat Pants
162,R-S-1081,05/12/2017,22:30:24,Dust Pink Phantom Co-ord - L,No,Cancelled,USD,Voided,Unfulfilled,Pending,80,1,1,83,Custom,0,Low,3,LB,Local shipping,Web,80,83,Sweat Pants
163,R-S-1082,05/12/2017,22:57:34,Oxblood Co-ord Set - L,No,Cancelled,USD,Voided,Unfulfilled,Pending,100,1,1,103,Custom,0,Low,3,LB,Local shipping,Web,100,103,Set
164,R-S-1083,05/12/2017,23:23:15,Emerald Quilted Draped Vest - Emerald / One Size,No,Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,33,Custom,0,Low,3,LB,Local shipping,Web,30,33,Vest
165,R-S-1084,05/12/2017,23:24:46,Mia Black Sweater Dress - L / Black,No,Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,23,Custom,0,Low,3,LB,Local shipping,Web,20,23,Dress
166,R-S-1085,06/12/2017,0:19:40,Pink Velour Sleeve Sweat Dress - OS,No,Cancelled,USD,Voided,Unfulfilled,Pending,55,1,1,58,Custom,0,Low,3,LB,Local shipping,Web,55,58,Dress
167,R-S-1086,06/12/2017,17:21:49,Oversized Jumper Dress - M / White,No,Cancelled,USD,Voided,Unfulfilled,Pending,18,1,1,51,Custom,0,Low,3,LB,Local shipping,Web,48,51,Dress
168,R-S-1086,06/12/2017,17:21:49,White Phantom Dress - White / One Size,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
169,R-S-1087,06/12/2017,17:24:19,Dust Pink Phantom Co-ord - S,No,Cancelled,USD,Voided,Unfulfilled,Pending,80,1,1,83,Custom,0,Low,3,LB,Local shipping,Web,80,83,Sweat Pants
170,R-S-1088,07/12/2017,12:47:26,Pastel Blue Velour Pants - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,65,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
171,R-S-1088,07/12/2017,12:47:26,Velour Bomber Jacket - M,No,Cancelled,USD,Voided,Unfulfilled,Pending,65,1,1,133,Custom,0,Low,3,LB,Local shipping,Web,130,133,Jacket
172,R-S-1089,07/12/2017,14:41:02,White Midi Crepe Top - White / S,No,Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,33,Custom,0,Low,3,LB,Local shipping,Web,30,33,Top
173,R-S-1090,09/12/2017,15:46:26,Hi-Lo Top - White / L,No,Cancelled,USD,Voided,Unfulfilled,Pending,15,1,1,43,Custom,0,Low,3,LB,Local shipping,Web,40,43,Top
174,R-S-1090,09/12/2017,15:46:26,Wide Pants - Military / M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,25,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
175,R-S-1091,10/12/2017,16:42:28,Basic White Shirtdress - S / White / Short,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Shirtdress
176,R-S-1091,10/12/2017,16:42:28,Black & White Ribbon Dress - S / Black,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
177,R-S-1091,10/12/2017,16:42:28,Blue Checked Longline Jacket - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Jacket
178,R-S-1091,10/12/2017,16:42:28,Emerald Quilted Draped Vest - Emerald / One Size,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Vest
179,R-S-1091,10/12/2017,16:42:28,Red Milly Top - Red / S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Top
180,R-S-1091,10/12/2017,16:42:28,Striped Navy Shirtdress - M / Blue,No,Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,218,Custom,0,Low,3,LB,Local shipping,Web,215,218,Shirtdress
181,R-S-1091,10/12/2017,16:42:28,White Milly Top - White / M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Top
182,R-S-1092,11/12/2017,13:25:14,Dust Pink Phantom Co-ord - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,80,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
183,R-S-1092,11/12/2017,13:25:14,Oxblood Co-ord Set - L,No,Cancelled,USD,Voided,Unfulfilled,Pending,100,1,1,183,Custom,0,Low,3,LB,Local shipping,Web,180,183,Set
184,R-S-1093,11/12/2017,13:39:45,Diana Sweat Pants - M / Pink,No,Cancelled,USD,Voided,Unfulfilled,Pending,25,1,1,63,Custom,0,Low,3,LB,Local shipping,Web,60,63,Pants
185,R-S-1093,11/12/2017,13:39:45,Oversized Diana Sweater Dress - M / White,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
186,R-S-1094,11/12/2017,16:14:05,Black Ruffle Dress - M / Black,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,29,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
187,R-S-1094,11/12/2017,16:14:05,White Ruffle Dress - S / White,No,Cancelled,USD,Voided,Unfulfilled,Pending,29,1,1,61,Custom,0,Low,3,LB,Local shipping,Web,58,61,Dress
188,R-S-1095,11/12/2017,17:15:05,Black Ruffle Dress - S / Black,No,Cancelled,USD,Voided,Unfulfilled,Pending,29,1,1,32,Custom,0,Low,3,LB,Local shipping,Web,29,32,Dress
189,R-S-1096,11/12/2017,17:17:22,Burgundy Knitted Jumper Dress,No,Cancelled,USD,Voided,Unfulfilled,Pending,55,1,1,208,Custom,0,Low,3,LB,Local shipping,Web,205,208,Dress
190,R-S-1096,11/12/2017,17:17:22,Grey Maxi Knitted Dress,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,80,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
191,R-S-1096,11/12/2017,17:17:22,Relaxed Beige Woolen Jacket,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,70,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Jacket
192,R-S-1097,11/12/2017,17:21:34,White Milly Top - White / S,No,Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,38,Custom,0,Low,3,LB,Local shipping,Web,35,38,Top
193,R-S-1098,11/12/2017,17:22:29,Dust Pink Phantom Co-ord - L,No,Cancelled,USD,Voided,Unfulfilled,Pending,80,1,1,83,Custom,0,Low,3,LB,Local shipping,Web,80,83,Sweat Pants
194,R-S-1099,13/12/2017,11:34:56,Checked Suit - L,No,Cancelled,USD,Voided,Unfulfilled,Pending,200,1,1,203,Custom,0,Low,3,LB,Local shipping,Web,200,203,Suit
195,R-S-1100,13/12/2017,12:24:37,Basic Long Blue Shirtdress - L / Blue,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Shirtdress
196,R-S-1100,13/12/2017,12:24:37,Oversized Cotton Jersey Dress,No,Cancelled,USD,Voided,Unfulfilled,Pending,70,1,1,93,Custom,0,Low,3,LB,Local shipping,Web,90,93,Dress
197,R-S-1101,13/12/2017,13:58:35,Black Slim Sweat Pants - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,15,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
198,R-S-1101,13/12/2017,13:58:35,Blue Sleeveles Shirtdress - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Shirtdress
199,R-S-1101,13/12/2017,13:58:35,Burgundy Phantom Top,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Top
200,R-S-1101,13/12/2017,13:58:35,Relaxed Beige Woolen Jacket,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,70,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Jacket
201,R-S-1101,13/12/2017,13:58:35,Rosue Gown - M,No,Cancelled,USD,Voided,Unfulfilled,Pending,400,1,1,538,Custom,0,Low,3,LB,Local shipping,Web,535,538,Gown
202,R-S-1102,13/12/2017,14:08:18,Grey Maxi Knitted Dress,No,Cancelled,USD,Voided,Unfulfilled,Pending,80,1,1,83,Custom,0,Low,3,LB,Local shipping,Web,80,83,Dress
203,R-S-1103,13/12/2017,21:04:27,Blue Velour Sleeve Sweat Dress - OS,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,55,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
204,R-S-1103,13/12/2017,21:04:27,Emerald Bell Sleeve Coat - L,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,90,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Coat
205,R-S-1103,13/12/2017,21:04:27,Quilted Puff Sleeve Sweatdress,No,Cancelled,USD,Paid,Unfulfilled,Pending,60,1,1,0,Checkout,0,Low,45,TR,Aramex,Web,205,250,Sweatdress
206,R-S-1104,15/12/2017,13:09:36,Belted Blue Shirtdress - M / Blue,No,Not Cancelled,USD,Paid,Unfulfilled,Pending,25,1,1,0,Checkout,0,0,0,TR,0,Web,0,0,Shirtdress
207,R-S-1104,15/12/2017,13:09:36,Regal Blue Velour Pants - L,No,Not Cancelled,USD,Paid,Unfulfilled,Pending,65,1,1,0,Checkout,0,0,0,TR,0,Web,0,0,Pants
208,R-S-1104,15/12/2017,13:09:36,Regal Blue Velour Robe Dress - L,No,Not Cancelled,USD,Paid,Unfulfilled,Pending,100,1,1,0,Checkout,0,0,0,TR,0,Web,0,0,Dress
209,R-S-1104,15/12/2017,13:09:36,White Sweatdress with Pink Pearls - M,No,Cancelled,USD,Voided,Unfulfilled,Pending,60,1,1,253,Custom,0,Low,3,LB,Local shipping,Web,250,253,Sweatdress
210,R-S-1105,15/12/2017,13:17:01,Basic Long Blue Shirtdress - M / Blue,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Shirtdress
211,R-S-1105,15/12/2017,13:17:01,Belted Blue Shirtdress - M / Blue,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,25,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Shirtdress
212,R-S-1105,15/12/2017,13:17:01,Black Slim Sweat Pants - L,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,15,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
213,R-S-1105,15/12/2017,13:17:01,Black Sweat Pants - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,15,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
214,R-S-1105,15/12/2017,13:17:01,Blue Grosgrain Longline Jacket - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,40,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Jacket
215,R-S-1105,15/12/2017,13:17:01,Oversized Diana Sweater Dress - S / White,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
216,R-S-1105,15/12/2017,13:17:01,Striped Navy Shirtdress - M / Blue,No,Cancelled,USD,Voided,Unfulfilled,Pending,20,1,1,173,Custom,0,Low,3,LB,Local shipping,Web,170,173,Shirtdress
217,R-S-1106,15/12/2017,13:30:09,Diana Sweat Pants - L / Pink,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,25,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
218,R-S-1106,15/12/2017,13:30:09,Oversized Diana Sweater Dress - S / White,No,Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,63,Custom,0,Low,3,LB,Local shipping,Web,60,63,Dress
219,R-S-1107,15/12/2017,14:03:37,Black Hi-Lo Top - M,No,Cancelled,USD,Voided,Unfulfilled,Pending,45,1,1,48,Custom,0,Low,3,LB,Local shipping,Web,45,48,Top
220,R-S-1108,15/12/2017,14:38:41,Black Ruffle Dress - S / Black,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,29,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
221,R-S-1108,15/12/2017,14:38:41,White Ruffle Dress - S / White,No,Cancelled,USD,Voided,Unfulfilled,Pending,29,1,1,61,Custom,0,Low,3,LB,Local shipping,Web,58,61,Dress
222,R-S-1109,15/12/2017,14:50:24,Black Slim Sweat Pants - L,No,Cancelled,USD,Voided,Unfulfilled,Pending,15,1,1,18,Custom,0,Low,3,LB,Local shipping,Web,15,18,Pants
223,R-S-1110,16/12/2017,2:13:21,Oversized Quilted Sweatdress - One Size / Black,No,Cancelled,USD,Voided,Unfulfilled,Pending,40,1,1,43,Custom,0,Low,3,LB,Local shipping,Web,40,43,Sweatdress
224,R-S-1111,16/12/2017,11:56:43,Black & White Ribbon Dress - S / Black,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
225,R-S-1111,16/12/2017,11:56:43,Black Shirtdress With White Tulle Sleeves - M,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,70,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Shirtdress
226,R-S-1111,16/12/2017,11:56:43,Pink Velour Sleeve Sweat Dress - OS,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
227,R-S-1111,16/12/2017,11:56:43,Rhona Red Cape Dress - Red / M,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
228,R-S-1111,16/12/2017,11:56:43,Striped Blue Shirtdress - M / Blue,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,25,1,1,297,Custom,0,Low,3,LB,Local shipping,Web,294,297,Shirtdress
229,R-S-1111,16/12/2017,11:56:43,White Ruffle Dress - S / White,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,29,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
230,R-S-1112,16/12/2017,11:59:21,Cape Jacket - M / White,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,70,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,70,73,Jacket
231,R-S-1113,16/12/2017,14:57:22,Oxblood Co-ord Set - S,No,Cancelled,USD,Voided,Unfulfilled,Pending,100,1,1,103,Custom,0,Low,3,LB,Local shipping,Web,100,103,Set
232,R-S-1114,16/12/2017,21:20:18,Maxi Checked Vest,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,230,233,Vest
233,R-S-1114,16/12/2017,21:20:18,White Maxi Shirt Dress - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,110,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
234,R-S-1115,16/12/2017,23:10:21,Black Sweat Pants - XL,No,Not Cancelled,USD,Paid,Fulfilled,Pending,15,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
235,R-S-1115,16/12/2017,23:10:21,Maxi Oversized Cotton Jersey Dress,No,Not Cancelled,USD,Paid,Fulfilled,Pending,70,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
236,R-S-1115,16/12/2017,23:10:21,Oversized Jumper Dress - XL / Pink,No,Cancelled,USD,Voided,Unfulfilled,Pending,18,1,1,106,Custom,0,Low,3,LB,Local shipping,Web,103,106,Dress
237,R-S-1116,16/12/2017,23:50:57,Hi-Lo Top - White / L,No,Cancelled,USD,Voided,Unfulfilled,Pending,15,1,1,18,Custom,0,Low,3,LB,Local shipping,Web,15,18,Top
238,R-S-1117,18/12/2017,13:32:13,Regal Blue Velour Pants - L,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,65,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
239,R-S-1117,18/12/2017,13:32:13,Regal Blue Velour Robe Dress - L,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,100,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
240,R-S-1117,18/12/2017,13:32:13,White Sweatdress with Pink Pearls - L,No,Cancelled,USD,Paid,Unfulfilled,Pending,60,1,1,0,Checkout,0,Low,3,LB,Local shipping,Web,225,228,Sweatdress
241,R-S-1118,19/12/2017,14:37:27,White Crop Top - White / M,No,Cancelled,USD,Voided,Unfulfilled,Pending,15,1,1,18,Custom,0,Low,3,LB,Local shipping,Web,15,18,Top
242,R-S-1120,20/12/2017,19:13:19,Phantom Dress - Black / One Size / Long,No,Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,33,Custom,0,Low,3,LB,Local shipping,Web,30,33,Dress
243,R-S-1121,22/12/2017,19:42:24,Striped Navy Shirtdress - L / Blue,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,20,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,20,23,Shirtdress
244,R-S-1122,22/12/2017,22:42:10,Black Basic Cotton Sweat Top - Black / M,No,Not Cancelled,USD,Paid,Fulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Top
245,R-S-1122,22/12/2017,22:42:10,Black Slim Sweat Pants - M,No,Not Cancelled,USD,Paid,Fulfilled,Pending,15,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
246,R-S-1122,22/12/2017,22:42:10,Grey Sweat Pants - XL,No,Not Cancelled,USD,Paid,Fulfilled,Pending,15,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Pants
247,R-S-1122,22/12/2017,22:42:10,Mia Black Sweater Dress - L / Black,No,Not Cancelled,USD,Paid,Fulfilled,Pending,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
248,R-S-1122,22/12/2017,22:42:10,Silk Jersey Dress - M / Black,No,Not Cancelled,USD,Paid,Fulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
249,R-S-1122,22/12/2017,22:42:10,White Basic Cotton Sweat Top - White / M,No,Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,158,Custom,0,Low,3,LB,Local shipping,Web,155,158,Top
250,R-S-1123,22/12/2017,23:05:07,Pastel Blue Velour Kimono,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,80,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Kimono
251,R-S-1123,22/12/2017,23:05:07,Pastel Blue Velour Pants - M,No,Cancelled,USD,Voided,Unfulfilled,Pending,65,1,1,148,Custom,0,Low,3,LB,Local shipping,Web,145,148,Pants
252,R-S-1124,15/01/2018,16:19:40,White Midi Crepe Top - White / L,No,Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,33,Custom,0,Low,3,LB,Local shipping,Web,30,33,Top
253,R-S-1125,24/01/2018,3:05:25,Black & White Ribbon Dress - M / Black,No,Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,38,Custom,0,Low,3,LB,Local shipping,Web,35,38,Dress
254,R-S-1127,26/01/2018,22:43:39,White Midi Crepe Top - White / M,No,Cancelled,USD,Voided,Unfulfilled,Pending,30,1,1,33,Custom,0,Low,3,LB,Local shipping,Web,30,33,Top
255,R-S-1128,04/02/2018,16:11:38,Black & White Ribbon Dress - M / Black,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
256,R-S-1128,04/02/2018,16:11:38,Mia White Sweater Dress - M / White,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,20,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
257,R-S-1128,04/02/2018,16:11:38,Striped Navy Shirtdress - M / Blue,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,20,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,105,108,Shirtdress
258,R-S-1128,04/02/2018,16:11:38,White Phantom Dress - White / One Size,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,30,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Dress
259,R-S-1129,06/02/2018,9:44:32,Fighter Sweatdress - Light Grey,No,Cancelled,USD,Voided,Unfulfilled,Pending,55,1,1,58,Custom,0,Low,3,LB,Local shipping,Web,55,58,Sweatdress
260,R-S-1130,06/02/2018,9:47:48,Fighter Sweatdress - Light Grey,No,Cancelled,USD,Voided,Unfulfilled,Pending,55,1,1,58,Custom,0,Low,3,LB,Local shipping,Web,55,58,Sweatdress
261,R-S-1131,07/02/2018,9:15:12,Fighter Sweatdress - Black,No,Cancelled,USD,Voided,Unfulfilled,Pending,55,1,1,58,Custom,0,Low,3,LB,Local shipping,Web,55,58,Sweatdress
